"url","price","course_by","title","skills","ratings","reviews","level, type and duration"
"https://www.coursera.org/learn/modern-world","Free","University of Virginia","The Modern World, Part One: Global History from 1760 to 1910","","4.8","(2.7k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/systems-thinking","Free","Johns Hopkins University","Systems Thinking In Public Health","Entrepreneurship, Problem Solving, Research and Design, Strategy and Operations, Business Analysis, Critical Thinking, Decision Making, Operations Research, Project Management","4.6","(846 reviews)","Mixed · Course · 1-4 Weeks"
"https://www.coursera.org/learn/ecology-conservation","Free","American Museum of Natural History","Ecology: Ecosystem Dynamics and Conservation","Entrepreneurship, Business Psychology, General Statistics, Leadership and Management, Probability & Statistics, Problem Solving, Research and Design, Resilience","4.8","(3k reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/global-environmental-management","Free","Technical University of Denmark (DTU)","Global Environmental Management","Leadership and Management, Entrepreneurship, Market Research, Planning, Research and Design, Supply Chain and Logistics","4.7","(1.9k reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/cybersecurity-in-healthcare","Free","Erasmus University Rotterdam","Cybersecurity in Healthcare (Hospitals & Care Centres)","Security Engineering, Cyberattacks, System Security, Human Computer Interaction, Human Factors (Security), Leadership and Management, Security Strategy, Business Psychology, Communication, Culture, Finance, Marketing, Regulations and Compliance, Social Media, Software Security","4.6","(197 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/nutricion-obesidad-sobrepeso","Free","Universidad Nacional Autónoma de México","Nutrición y obesidad: control de sobrepeso","","4.8","(5.2k reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/interactive-teaching","Free","The University of Tokyo","Interactive Teaching（インタラクティブ・ティーチング）","Leadership and Management, Business Psychology, Entrepreneurship, Human Learning, Human Resources, People Development, Applied Machine Learning, Change Management, Machine Learning, Strategy and Operations","4.7","(23 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/new-technologies-business-leaders","Free","Rutgers the State University of New Jersey","New Technologies for Business Leaders","Change Management, Leadership and Management, Strategy and Operations, Business Analysis, Business Transformation, Entrepreneurship, Innovation, Research and Design, Digital Marketing, Marketing, Professional Development, Applied Machine Learning, Artificial Neural Networks, Big Data, BlockChain, Data Management, FinTech, Finance, Internet Of Things, Machine Learning, Computer Architecture, Computer Graphics, Computer Networking, Computer Vision, Human Computer Interaction, Interactive Design, Network Architecture, Sales, Software Engineering, Strategy, User Experience, Virtual Reality","4.4","(356 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/cyber-conflicts","Free","The State University of New York","International Cyber Conflicts","Computer Networking, Computer Security Incident Management, Computer Security Models, Cyberattacks, Information Technology, Network Model, Entrepreneurship, Leadership and Management, Marketing, Sales, Security Engineering, Strategy, Strategy and Operations","4.5","(1.4k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/problem-solving-programming-video-games","Free","University of Alberta","Problem Solving, Python Programming, and Video Games","Computer Programming, Python Programming, Statistical Programming, Leadership and Management, Entrepreneurship, Problem Solving, Research and Design, Computer Programming Tools, Software Engineering, Theoretical Computer Science, Application Development, Computational Logic, Computational Thinking, Design and Product, Product Design, Programming Principles, Machine Learning, Mathematical Theory & Analysis, Mathematics, Planning, Software Testing, Supply Chain and Logistics, Algorithms, Natural Language Processing, Computer Science","4.3","(197 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/legaltech","Free","Universidad Austral","El Abogado del Futuro: Legaltech y la Transformación Digital del Derecho","BlockChain, Entrepreneurship, Finance, Algorithms, FinTech, Innovation, Machine Learning, Machine Learning Algorithms, Research and Design, Theoretical Computer Science","4.9","(882 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/aprendiendo-a-aprender","Free","Deep Teaching Solutions","Aprendiendo a aprender: Poderosas herramientas mentales con las que podrás dominar temas difíciles (Learning How to Learn)","Business Psychology, Entrepreneurship, Human Learning, Leadership and Management, Problem Solving, Research and Design, Professional Development","4.9","(10.1k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/introduction-to-medical-software","Free","Yale University","Introduction to Medical Software","Software Engineering, Software Testing, Computational Thinking, Computer Programming, General Statistics, Java Programming, Probability & Statistics, Security Engineering, Security Strategy, Software Engineering Tools, Algorithms, Application Development, Bioinformatics, Biostatistics, Business Analysis, Business Psychology, Computational Logic, Computer Graphic Techniques, Computer Graphics, Computer Networking, Data Analysis, Deep Learning, Design and Product, DevOps, Entrepreneurship, Feature Engineering, Finance, Human Computer Interaction, Human Factors (Security), Leadership and Management, Machine Learning, Machine Learning Algorithms, Mathematical Theory & Analysis, Mathematics, Network Security, Probability Distribution, Product Design, Product Lifecycle, Regulations and Compliance, Research and Design, Risk Management, Software Architecture, Software Security, Statistical Analysis, Theoretical Computer Science, User Experience, User Experience Design, User Research","4.8","(62 reviews)","Intermediate · Course · 3-6 Months"
"https://www.coursera.org/learn/automation-business-analyst","Free","UiPath","Automation Business Analyst","Business Analysis, Process Analysis","","","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/introclassicalmusic","Free","Yale University","Introduction to Classical Music","","4.9","(3.7k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/eu-making-europe-work","Free","Universiteit Leiden","EU policy and implementation: making Europe work!","Decision Making, Entrepreneurship, Leadership and Management, Business Psychology, Organizational Development, Computer Architecture, Computer Networking, Network Architecture, Game Theory, Mathematics","4.4","(161 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/global-health-human-animal-ecosystem","Free","University of Geneva","Global Health at the Human-Animal-Ecosystem Interface","Epidemiology, Probability & Statistics, Finance, Risk Management, Collaboration, Communication","4.7","(303 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/mentaliser","Free","University of Geneva","Mentaliser : de la théorie à l’intervention clinique","Probability & Statistics, General Statistics, Epidemiology, Business Psychology","4.9","(119 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/egypt","Free","Universitat Autònoma de Barcelona","Egiptología (Egyptology)","","4.9","(1.4k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/statistical-inferences","Free","Eindhoven University of Technology","Improving your statistical inferences","Probability & Statistics, Statistical Tests, General Statistics, R Programming, Statistical Programming, Bayesian Statistics, Data Analysis, Probability Distribution, Statistical Analysis, Bayesian Network, Business Analysis, Experiment, Machine Learning","4.9","(750 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/geopolitics-europe","Free","Sciences Po","Geopolitics of Europe","General Statistics, Probability & Statistics, Data Visualization, Geostatistics, Leadership and Management","4.4","(608 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/data-analytics-for-lean-six-sigma","Free","University of Amsterdam","Data Analytics for Lean Six Sigma","Probability & Statistics, Data Visualization, General Statistics, Statistical Visualization, Data Analysis, Basic Descriptive Statistics, Correlation And Dependence, Statistical Tests, Probability Distribution, Regression, Statistical Analysis, Business Analysis, Business Psychology, Entrepreneurship, Experiment, Leadership and Management, Minitab, Operations Management, Organizational Development, Planning, Plot (Graphics), Statistical Programming, Strategy and Operations, Supply Chain and Logistics","4.8","(3k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/ai-ethics","Free","Lund University","Artificial Intelligence: Ethics & Societal Challenges","","4.6","(36 reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/logic-introduction","Free","Stanford University","Introduction to Logic","Mathematics, Computational Logic, Project Management, Strategy and Operations, Theoretical Computer Science","4.4","(614 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/breast-cancer-causes-prevention","Free","Yale University","Introduction to Breast Cancer","Epidemiology, Probability & Statistics","4.9","(1.2k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/youth-health","Free","The University of Melbourne","Global Adolescent Health","","4.8","(103 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/social-economic-networks","Free","Stanford University","Social and Economic Networks:  Models and Analysis","Computer Networking, Mathematics, Network Analysis, Network Model, Graph Theory, Accounting, Epidemiology, Game Theory, Human Resources, Probability & Statistics","4.8","(698 reviews)","Advanced · Course · 1-3 Months"
"https://www.coursera.org/learn/hablar-bien-en-publico","Free","Universitat Autònoma de Barcelona","Cómo hablar bien en público","Communication","4.8","(1.9k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/ai-business-future-of-work","Free","Lund University","AI, Business & the Future of Work","Machine Learning, Applied Machine Learning, Theoretical Computer Science, Algorithms, Human Computer Interaction, Probability & Statistics, Statistical Tests, Mathematics","4.6","(76 reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/planetary-health-for-nurses-ysn","Free","Yale University","Planetary Health for Nurses","","","","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/ancient-marine-reptiles","Free","University of Alberta","Paleontology: Ancient Marine Reptiles","","4.9","(1.2k reviews)","Mixed · Course · 1-4 Weeks"
"https://www.coursera.org/learn/glasscock","Free","Rice University","English and Academic Preparation - Pre-Collegiate","Communication, Writing","4.6","(171 reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/revisao-sistematica","Free","Universidade Estadual de Campinas","Revisão Sistemática e Meta-análise","Entrepreneurship, General Statistics, Leadership and Management, Planning, Probability & Statistics, Supply Chain and Logistics, Business Analysis, Communication, Process Analysis, Writing, Data Analysis, Statistical Analysis","4.9","(2.6k reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/microeconomics-part2","Free","University of Pennsylvania","Microeconomics: When Markets Fail","Behavioral Economics, Business Psychology, Leadership and Management","4.8","(574 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/transmedia-storytelling","Free","UNSW Sydney (The University of New South Wales)","Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences","Communication, Computer Graphics, Creativity, Entrepreneurship, Human Computer Interaction, Interactive Design, Leadership and Management, Marketing, Research and Design, Sales, Storytelling, Strategy, Strategy and Operations, Writing","4.7","(766 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/cuidado-heridas","Free","Universidad Nacional Autónoma de México","Cuidado de heridas en el ámbito hospitalario","","4.8","(1.9k reviews)","Intermediate · Course · 1-4 Weeks"
"https://www.coursera.org/learn/internetgiants","Free","The University of Chicago","Internet Giants: The Law and Economics of Media Platforms","Computer Graphics, Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations, Human Computer Interaction, Behavioral Economics, Business Psychology, Computer Networking, Finance, Regulations and Compliance, Virtual Reality","4.8","(1k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/roman-architecture","Free","Yale University","Roman Architecture","Business Psychology, Culture, Leadership and Management, Data Architecture, Data Management","4.9","(571 reviews)","Beginner · Course · 3-6 Months"
"https://www.coursera.org/learn/solid-waste-management","Free","École Polytechnique Fédérale de Lausanne","Municipal Solid Waste Management in Developing Countries","Leadership and Management, Entrepreneurship, Sales, Account Management, Accounting, Audit, Innovation, Marketing, Planning, Research and Design, Strategy, Strategy and Operations","4.8","(3.2k reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/global-marketing-building-iconic-brands","Free","University of Illinois at Urbana-Champaign","Global Marketing: Building Iconic Brands","Marketing, Brand Management, Communication, Entrepreneurship, Market Research, Research and Design, Advertising, Business Psychology, Culture, Leadership and Management, Marketing Management","4.8","(37 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/basic-chemistry","Free","Duke University","Introduction to Chemistry:  Structures and Solutions","Entrepreneurship, Leadership and Management, Problem Solving, Research and Design, Mathematics, Business Analysis, Critical Thinking, Strategy and Operations","4.7","(461 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/big-history","Free","Macquarie University","Big History: Connecting Knowledge","Business Analysis, Business Psychology, Critical Thinking, Entrepreneurship, Human Learning, Strategy and Operations","4.8","(1.7k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/script-writing","Free","Michigan State University","Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course)","Communication, Creativity, Entrepreneurship, Research and Design, Writing","4.5","(694 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/power-and-foreign-policy-in-international-relations","Free","O.P. Jindal Global University","Power and Foreign Policy in International Relations","","","","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/western-christianity-200-1650","Free","Yale University","A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650)","Business Psychology, Culture, Leadership and Management, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations","4.8","(580 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/history-of-medicine","Free","University of California, Santa Cruz","The History of Medicine: Philosophy, Science, and Psychology","","","","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/diabetes-essential-facts","Free","University of Copenhagen","Diabetes – the Essential Facts","","4.7","(2k reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/artinquiry","Free","The Museum of Modern Art","Art & Inquiry: Museum Teaching Strategies For Your Classroom","Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Business Psychology, Entrepreneurship, Human Learning, Human Resources, Leadership and Management, People Development","4.7","(431 reviews)","Mixed · Course · 1-4 Weeks"
"https://www.coursera.org/learn/empresas-familiares","Free","Universidad Nacional Autónoma de México","Empresas familiares","Project Management, Strategy and Operations","","","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/mindshift","Free","McMaster University","Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential","Business Psychology, Entrepreneurship, Human Learning, Communication, Emotional Intelligence, Leadership and Management","4.8","(12.3k reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/corrosion","Free","University of Manchester","Protecting the World: Introducing Corrosion Science and Engineering","Material Handling, Feature Engineering, Graph Theory, Machine Learning, Mathematics, Entrepreneurship, Market Research, Research and Design, Big Data, Data Management, Data Visualization, Scientific Visualization","4.6","(766 reviews)","Intermediate · Course · 1-4 Weeks"
"https://www.coursera.org/learn/sports-society","Free","Duke University","Sports and Society","Business Psychology, Culture, Leadership and Management, Game Theory, Mathematics","4.8","(1.1k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/norms","Free","University of Pennsylvania","Social Norms, Social Change I","Design and Product, Entrepreneurship, Human Computer Interaction, Market Research, Research and Design, User Research","4.6","(2k reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/practical-time-series-analysis","Free","The State University of New York","Practical Time Series Analysis","General Statistics, Probability & Statistics, Forecasting, Statistical Programming, Computer Programming, R Programming, Data Analysis, Algorithms, Correlation And Dependence, Data Visualization, Machine Learning, Mathematics, Plot (Graphics), Programming Principles, Statistical Analysis, Statistical Machine Learning, Statistical Tests, Theoretical Computer Science, Basic Descriptive Statistics, Bayesian Statistics, Data Analysis Software, Data Mining, Estimation, Experiment, Exploratory Data Analysis, Probability Distribution, Regression","4.6","(1.6k reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/astrobiology-exploring-other-worlds","Free","University of Arizona","Astrobiology: Exploring Other Worlds","Communication, Epidemiology, Mathematics, Probability & Statistics","4.9","(408 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/researcher-management-leadership-training","Free","University of Colorado System","Researcher Management and Leadership Training","Leadership and Management, Human Resources, Strategy and Operations, Leadership Development, Entrepreneurship, People Management, Budget Management, Finance, Financial Management, Performance Management, Professional Development, Recruitment","4.9","(288 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/climate-change-mitigation","Free","University of Cape Town","Climate Change Mitigation in Developing Countries","Entrepreneurship, Leadership and Management, Marketing, Problem Solving, Research and Design, Sales, Strategy, Strategy and Operations","4.7","(490 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/smart-cities","Free","École Polytechnique Fédérale de Lausanne","Smart Cities – Management of Smart Urban Infrastructures","Computer Architecture, Computer Graphics, Computer Networking, Human Computer Interaction, Interactive Design, Supply Chain and Logistics, Entrepreneurship, Business Analysis, Data Visualization, Data Visualization Software, Leadership and Management, Marketing, Operations Management, Packaging and Labeling, Store Management, Strategy and Operations, Transportation Operations Management","4.7","(1.6k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/advanced-neurobiology1","Free","Peking University","Advanced Neurobiology I","Accounting, Communication, Entrepreneurship, Probability & Statistics, Business Analysis, Data Analysis, Data Management, Market Research, Marketing, Mathematics, Research and Design, Algebra, Biostatistics, Business Communication, Business Psychology, Experiment, Human Resources, Market Analysis, Accounting Software, Applied Mathematics, Behavioral Economics, Benefits, Big Data, Bioinformatics, Business Process Management, Calculus, Clinical Data Management, Computer Architecture, Corporate Accouting, Data Analysis Software, Financial Analysis, General Accounting, Hardware Design, Human Learning, Marketing Management, Spreadsheet Software, Statistical Analysis, Strategy and Operations, Training, Writing","4.1","(537 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/agriculture-economics-nature","Free","University of Western Australia","Agriculture, Economics and Nature","Leadership and Management, Accounting, Business Psychology, Entrepreneurship, Organizational Development, Strategy and Operations, Adaptability, Behavioral Economics, Data Visualization, Econometrics, Operations Management, Probability & Statistics, Problem Solving, Research and Design, Scientific Visualization","4.7","(380 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/horse-care","Free","University of Florida","The Horse Course: Introduction to Basic Care and Management","Leadership and Management","4.9","(875 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/gestionar-personas","Free","IESE Business School","Claves para Gestionar Personas","Entrepreneurship, Human Resources, Sales, Leadership and Management, Strategy and Operations, Budget Management, Finance, Recruitment","4.8","(2.1k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/gestionempresarialpyme","Free","Pontificia Universidad Católica de Chile","Gestión Empresarial Exitosa para Pymes","Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations, Accounting, Business Analysis, Data Analysis, Finance, Financial Analysis, Human Resources","4.8","(5k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/big-bang","Free","The University of Tokyo","From the Big Bang to Dark Energy","Mathematics, Entrepreneurship, Leadership and Management, Problem Solving","4.8","(3.3k reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/disability-inclusion-education","Free","University of Cape Town","Disability Inclusion in Education: Building Systems of Support","Business Psychology, Collaboration, Communication, Entrepreneurship, Human Learning, Human Resources, Leadership and Management, People Development, Writing","4.8","(317 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/discrete-optimization","Free","The University of Melbourne","Discrete Optimization","Computer Science, Mathematics, Applied Mathematics, Computer Programming, Geometry, Linear Algebra, Python Programming, Algorithms, Entrepreneurship, Graph Theory, Market Research, Operations Research, Programming Principles, Research and Design, Software Engineering, Software Testing, Statistical Programming, Strategy and Operations, Theoretical Computer Science","4.8","(707 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/earth-economics","Free","Erasmus University Rotterdam","Earth Economics","Behavioral Economics, Business Psychology, Data Analysis","4.7","(58 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/sexualidad","Free","Universidad de los Andes","Sexualidad...mucho más que sexo","","4.8","(5.6k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/epigenetics","Free","The University of Melbourne","Epigenetic Control of Gene Expression","Bioinformatics, Probability & Statistics","4.8","(751 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/criacao-startups","Free","Universidade de São Paulo","Criação de Startups: Como desenvolver negócios inovadores","Entrepreneurship, Marketing, Business Psychology, Human Computer Interaction, Leadership and Management, Strategy and Operations, User Experience, Culture, Research and Design, Sales, Strategy, Business Analysis, Business Design, Customer Analysis, Design and Product, Digital Marketing, Market Analysis, Persona Research, Planning, Supply Chain and Logistics, User Experience Design","4.8","(581 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/bilingual","Free","University of Houston","The Bilingual Brain","Business Psychology, Deep Learning, Entrepreneurship, Human Learning, Machine Learning, Natural Language Processing","4.6","(572 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/companies-and-climate-change","Free","ESSEC Business School","Companies and climate change","Brand Management, Marketing, Leadership and Management, Strategy and Operations, Operations Research, Research and Design, Supply Chain Systems, Supply Chain and Logistics, Deep Learning, Entrepreneurship, Finance, Financial Management, Machine Learning, Sales, Strategy","4.4","(34 reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/microbiome","Free","University of Colorado Boulder","Gut Check: Exploring Your Microbiome","Data Analysis, Data Visualization, Dimensionality Reduction, Machine Learning","4.7","(1.1k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/large-marine-ecosystems","Free","University of Cape Town","Large Marine Ecosystems: Assessment and Management","Leadership and Management, Entrepreneurship, Strategy and Operations, Business Psychology, Data Analysis, Organizational Development, Project Management","4.8","(267 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/mindware","Free","University of Michigan","Mindware: Critical Thinking for the Information Age","Probability & Statistics, Critical Thinking, Correlation And Dependence, Data Analysis, Statistical Tests, Basic Descriptive Statistics, Business Analysis, General Statistics, Probability Distribution, Regression, Statistical Analysis, Decision Making, Entrepreneurship, Experiment, Human Resources, Leadership Development, Leadership and Management, Market Research, Research and Design, Software Engineering, Software Testing, Strategy and Operations","4.8","(1.3k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/algebra-basica","Free","Universidad Nacional Autónoma de México","Álgebra básica","Algebra, Mathematics","4.8","(3.3k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/projects/introduction-microsoft-excel","","Coursera Project Network","Introduction to Microsoft Excel","Business Analysis, Data Analysis, Microsoft Excel, Spreadsheet Software, Data Analysis Software","4.6","(2.1k reviews)","Intermediate · Guided Project · Less Than 2 Hours"
"https://www.coursera.org/learn/periodismo-digital","Free","Universidad Nacional Autónoma de México","Periodismo digital y combate a las fake news","Communication, Journalism, Social Media, Marketing","4.9","(570 reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/game-theory-2","Free","Stanford University","Game Theory II: Advanced Applications","Game Theory, Mathematics, Algebra, Algorithms, Amazon Web Services, Applied Machine Learning, Applied Mathematics, ArcGIS, Artificial Neural Networks, Cloud Computing, Design and Product, Entrepreneurship, Leadership and Management, Machine Learning, Market Research, Marketing, Product Management, Product Marketing, Research and Design, Sales, Statistical Programming, Strategy, Strategy and Operations, Theoretical Computer Science","4.7","(593 reviews)","Advanced · Course · 1-3 Months"
"https://www.coursera.org/learn/philosophy-science-religion-1","Free","The University of Edinburgh","Philosophy, Science and Religion: Science and Philosophy","Experiment, Probability & Statistics, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Machine Learning","4.5","(898 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/oceanography","Free","Universitat de Barcelona","Oceanography: a key to better understand our world","Data Visualization, Geovisualization, Business Analysis, Computer Vision, Epidemiology, Machine Learning, Mathematics, Probability & Statistics, Strategy and Operations, Algorithms, Bioinformatics, Computer Graphic Techniques, Computer Graphics, Data Analysis, Graph Theory, Mathematical Theory & Analysis, Operations Management, Process Analysis, Scientific Visualization, Spatial Data Analysis, Theoretical Computer Science","4.5","(237 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/innovation-manageriale","Free","ESSEC Business School","L'innovation managériale en pratique","Entrepreneurship, Innovation, Leadership and Management, Research and Design, Sales, Strategy and Operations, Communication, Marketing, Strategy, Collaboration, Creativity, Business Psychology, Change Management, Human Resources, Organizational Development","4.6","(427 reviews)","Beginner · Course · 1-4 Weeks"
"https://www.coursera.org/learn/recruitment-minorities-clinical-trials","Free","Vanderbilt University","Faster Together, Enhancing the Recruitment of Minorities in Clinical Trials","Communication, Human Resources, Recruitment, Decision Making, Entrepreneurship, Leadership and Management","4.8","(91 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/international-water-law","Free","University of Geneva","International Water Law","Conflict Management, Human Resources, Leadership and Management, Finance, Business Analysis, Critical Thinking, Regulations and Compliance, Research and Design, Strategy and Operations","4.6","(397 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/astrobiology","Free","The University of Edinburgh","Astrobiology and the Search for Extraterrestrial Life","","4.8","(2.5k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/sanitation","Free","École Polytechnique Fédérale de Lausanne","Planning & Design of Sanitation Systems and Technologies","Entrepreneurship, Leadership and Management, Operating Systems, Planning, Supply Chain and Logistics, Systems Design, Theoretical Computer Science","4.8","(1.1k reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/sig-1","Free","École Polytechnique Fédérale de Lausanne","Systèmes d’Information Géographique - Partie 1","Data Visualization, Geovisualization, Statistical Programming, ArcGIS, Business Psychology, Data Management, Databases, Human Resources, SQL, Spatial Analysis, Training","4.5","(268 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/local-economic-development","Free","Erasmus University Rotterdam","Local Economic Development","Business Analysis, Business Development, Business Transformation, Critical Thinking, Entrepreneurship, Human Resources, Innovation, Leadership Development, Leadership and Management, Marketing, Research and Design, Sales, Strategy, Strategy and Operations","4.8","(273 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/clinical-epidemiology","Free","Utrecht University","Clinical Epidemiology","Epidemiology, Probability & Statistics, Research and Design, Data Management, Accounting, Algebra, Biostatistics, Business Development, Calculus, Clinical Data Management, Communication, Computer Programming, Data Analysis, Data Structures, Employee Relations, Human Resources, Mathematics, Sales, Theoretical Computer Science","4.7","(314 reviews)","Intermediate · Course · 1-3 Months"
"https://www.coursera.org/learn/becoming-a-veterinarian","Free","The University of Edinburgh","EDIVET: Do you have what it takes to be a veterinarian?","Communication, Customer Relationship Management, Emotional Intelligence, Finance, Leadership and Management, Marketing","4.8","(2.3k reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/holocaust-introduction-1","Free","Tel Aviv University","The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World","","4.8","(1.3k reviews)","Mixed · Course · 1-4 Weeks"
"https://www.coursera.org/learn/plantknows","Free","Tel Aviv University","Understanding Plants - Part I: What a Plant Knows","Experiment, Probability & Statistics","4.8","(1.7k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/escritura-esp","Free","Tecnológico de Monterrey","Fundamentos de la escritura","Communication, Writing","4.7","(4.5k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/anticorrupcion-introduccion","Free","Universidad Nacional Autónoma de México","Anticorrupción: Introducción a conceptos y perspectiva práctica","","4.8","(1.2k reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/exploring-renewable-energy","Free","University of Pennsylvania","Exploring Renewable Energy Schemes","Operating Systems, Systems Design, Theoretical Computer Science","4.7","(505 reviews)","Beginner · Course · 1-3 Months"
"https://www.coursera.org/learn/teaching-character","Free","Relay Graduate School of Education","Teaching Character and Creating Positive Classrooms","","4.8","(836 reviews)","Mixed · Course · 1-3 Months"
"https://www.coursera.org/learn/excel-para-negocios","Free","Universidad Austral","Fundamentos de Excel para Negocios","Business Analysis, Data Analysis, Data Analysis Software, Microsoft Excel, Spreadsheet Software","4.8","(4.7k reviews)","Beginner · Course · 1-3 Months"
